"","w_geocode","CE01"
"1245","530050109016006",34
"1246","530050109016007",7
"1247","530050109016008",2
"1248","530050109016009",9
"1249","530050109021001",0
"1250","530050109021002",4
"1251","530050109021003",0
"1252","530050109021004",3
"1253","530050109021006",0
"1254","530050109021007",0
"1255","530050109021008",0
"1256","530050109021015",0
"1257","530050109021018",1
"1258","530050109021021",11
"1259","530050109022000",40
"1260","530050109022001",0
"1261","530050109022002",0
"1262","530050109022006",0
"1263","530050109022007",0
"1264","530050109022008",35
"1265","530050109022009",9
"1266","530050109022010",21
"1267","530050109023000",27
"1268","530050109023001",9
"1269","530050109023002",18
"1270","530050109023003",4
"1271","530050109023004",0
"1272","530050109023005",12
"1273","530050109023007",8
"1274","530050109023008",1
"1275","530050109023009",1
"1276","530050109023010",0
"1277","530050109023011",0
"1278","530050110011003",4
"1279","530050110012010",1
"1280","530050110012014",4
"1281","530050110012017",16
"1282","530050110013001",0
"1283","530050110013002",2
"1284","530050110013006",1
"1285","530050110013014",0
"1286","530050110013016",0
"1287","530050110013017",1
"1288","530050110013021",2
"1289","530050110013025",6
"1290","530050110014000",52
"1291","530050110014002",2
"1292","530050110014004",0
"1293","530050110014008",2
"1294","530050110014009",0
"1295","530050110014010",8
"1296","530050110015000",10
"1297","530050110015002",27
"1298","530050110015004",2
"1299","530050110015005",51
"1300","530050110015006",7
"1301","530050110015007",9
"1302","530050110016003",1
"1303","530050110016007",0
"1304","530050110016016",2
"1305","530050110016021",0
"1306","530050110021000",2
"1307","530050110021001",40
"1308","530050110021002",2
"1309","530050110021003",2
"1310","530050110021004",1
"1311","530050110021008",6
"1312","530050110021009",0
"1313","530050110021010",1
"1314","530050110021012",1
"1315","530050110021013",1
"1316","530050110021014",2
"1317","530050110021017",2
"1318","530050110022000",64
"1319","530050110022001",17
"1320","530050110022002",24
"1321","530050110022004",153
"1322","530050110022005",5
"1323","530050110022006",2
"1324","530050110022007",17
"1325","530050110022010",92
"1326","530050110022011",26
"1327","530050110022013",48
"1328","530050110022014",4
"1329","530050110023001",0
"1330","530050110023002",2
"1331","530050110023005",5
"1332","530050110023011",0
"1333","530050110023012",0
"1334","530050110024000",13
"1335","530050110024001",3
"1336","530050110024008",0
"1337","530050110024016",9
"1338","530050110024021",8
"1339","530050110024022",43
"1340","530050110024023",0
"1341","530050111001003",8
"1342","530050111001007",0
"1343","530050111001010",2
"1344","530050111001011",28
"1345","530050111001012",2
"1346","530050111001013",52
"1347","530050111001014",58
"1348","530050111001015",3
"1349","530050111001017",3
"1350","530050111001018",9
"1351","530050111001019",0
"1352","530050111001021",11
"1353","530050111001022",77
"1354","530050111001025",7
"1355","530050111001027",12
"1356","530050111001030",2
"1357","530050111001032",0
"1358","530050111002000",4
"1359","530050111002001",1
"1360","530050111002002",2
"1361","530050111002006",1
"1362","530050111002007",2
"1363","530050111002010",0
"1364","530050111002012",2
"1365","530050111002015",3
"1366","530050111002016",14
"1367","530050111002017",0
"1368","530050111003000",0
"1369","530050111003003",1
"1370","530050111003004",4
"1371","530050111003006",7
"1372","530050111003007",0
"1373","530050111003008",1
"1374","530050111003009",89
"1375","530050111003013",0
"1376","530050111004000",5
"1377","530050111004001",4
"1378","530050111004002",0
"1379","530050111004003",1
"1380","530050111004008",6
"1381","530050111004010",0
"1382","530050111004011",1
"1383","530050111005008",0
"1384","530050111005009",0
"1385","530050111005017",0
"1386","530050111005019",0
"1387","530050111006006",3
"1388","530050111006008",26
"1389","530050111006015",0
"1390","530050111006016",0
"1391","530050111006019",0
"1392","530050111006023",0
"1393","530050112001005",1
"1394","530050112001007",0
"1395","530050112001009",1
"1396","530050112001013",48
"1397","530050112001020",2
"1398","530050112001022",3
"1399","530050112002000",0
"1400","530050112002001",10
"1401","530050112002002",2
"1402","530050112002003",0
"1403","530050112002004",0
"1404","530050112002007",3
"1405","530050112002008",1
"1406","530050112002010",1
"1407","530050112003000",0
"1408","530050112003001",0
"1409","530050112003002",0
"1410","530050112003003",1
"1411","530050112003004",0
"1412","530050112003005",0
"1413","530050112003006",0
"1414","530050112003008",1
"1415","530050112003010",1
"1416","530050112003011",0
"1417","530050112003013",1
"1418","530050112003014",37
"1419","530050112004001",10
"1420","530050112004003",23
"1421","530050112004004",9
"1422","530050112005000",0
"1423","530050112005001",0
"1424","530050112005002",15
"1425","530050112005003",1
"1426","530050112006001",7
"1427","530050112006002",531
"1428","530050112006003",2
"1429","530050112006004",4
"1430","530050112006005",16
"1431","530050112006006",0
"1432","530050112006007",0
"1433","530050112006009",5
"1434","530050112006010",27
"1435","530050112006011",5
"1436","530050113001006",4
"1437","530050113001007",1
"1438","530050113001008",1
"1439","530050113001009",1
"1440","530050113001013",10
"1441","530050113001014",0
"1442","530050113001015",0
"1443","530050113001016",0
"1444","530050113001017",2
"1445","530050113001021",26
"1446","530050113001023",2
"1447","530050113001024",0
"1448","530050113001026",0
"1449","530050113001027",3
"1450","530050113001028",4
"1451","530050113001029",2
"1452","530050113001030",2
"1453","530050113001031",0
"1454","530050113001032",0
"1455","530050113001033",3
"1456","530050113001034",0
"1457","530050113001035",0
"1458","530050113001040",0
"1459","530050113001041",0
"1460","530050113001043",8
"1461","530050113001045",1
"1462","530050113001046",1
"1463","530050113001048",14
"1464","530050113001049",17
"1465","530050113001051",41
"1466","530050113001052",0
"1467","530050113001053",9
"1468","530050113001054",1
"1469","530050113001055",4
"1470","530050113001056",107
"1471","530050113001059",0
"1472","530050113001060",25
"1473","530050113001061",4
"1474","530050113001062",19
"1475","530050113001063",0
"1476","530050113001064",5
"1477","530050113001065",2
"1478","530050113001066",8
"1479","530050113001068",3
"1480","530050113001069",10
"1481","530050113001071",2
"1482","530050113001072",1
"1483","530050113001073",0
"1484","530050113001074",10
"1485","530050113001076",0
"1486","530050113001077",7
"1487","530050113002000",14
"1488","530050113002001",2
"1489","530050113002002",2
"1490","530050113002003",2
"1491","530050113002005",0
"1492","530050113002007",11
"1493","530050113002009",6
"1494","530050113002010",13
"1495","530050113002011",5
"1496","530050113002012",2
"1497","530050113002013",0
"1498","530050113002016",2
"1499","530050113002017",3
"1500","530050113002019",0
"1501","530050113002020",0
"1502","530050113002021",34
"1503","530050113002022",15
"1504","530050113002023",35
"1505","530050113002024",8
"1506","530050113002025",4
"1507","530050113002026",8
"1508","530050113002027",77
"1509","530050113002028",18
"1510","530050113002029",11
"1511","530050113002030",1
"1512","530050113002031",5
"1513","530050113002032",8
"1514","530050113002033",34
"1515","530050113002034",9
"1516","530050113002035",2
"1517","530050113002037",4
"1518","530050113002038",0
"1519","530050113002039",0
"1520","530050113002040",1
"1521","530050113002044",0
"1522","530050113002045",4
"1523","530050113002050",0
"1524","530050113002052",1
"1525","530050113002053",2
"1526","530050113002054",11
"1527","530050113003000",2
"1528","530050113003002",1
"1529","530050113003004",2
"1530","530050113003005",0
"1531","530050113003007",0
"1532","530050113003015",0
"1533","530050113003018",0
"1534","530050113003021",1
"1535","530050113003025",0
"1536","530050113003027",1
"1537","530050113003030",1
"1538","530050113003032",1
"1539","530050113004001",6
"1540","530050113004003",1
"1541","530050113004004",0
"1542","530050113004007",2
"1543","530050113004010",0
"1544","530050113004011",0
"1545","530050113004014",1
"1546","530050113004017",2
"1547","530050113004022",2
"1548","530050113004025",2
"1549","530050113004029",0
"1550","530050113004032",0
"1551","530050114011000",0
"1552","530050114011002",0
"1553","530050114011007",1
"1554","530050114011009",1
"1555","530050114011012",0
"1556","530050114011020",0
"1557","530050114011022",0
"1558","530050114011023",0
"1559","530050114011024",0
"1560","530050114012000",8
"1561","530050114012004",0
"1562","530050114012005",0
"1563","530050114012006",0
"1564","530050114012010",1
"1565","530050114012013",2
"1566","530050114012014",2
"1567","530050114013000",1
"1568","530050114013002",0
"1569","530050114013006",15
"1570","530050114013007",11
"1571","530050114013008",0
"1572","530050114013009",2
"1573","530050114013010",0
"1574","530050114013011",3
"1575","530050114013012",1
"1576","530050114013017",1
"1577","530050114021000",2
"1578","530050114021002",0
"1579","530050114021003",1
"1580","530050114021007",3
"1581","530050114021008",0
"1582","530050114022002",0
"1583","530050114022003",0
"1584","530050114022011",0
"1585","530050114023000",3
"1586","530050114023001",10
"1587","530050114023002",0
"1588","530050114023005",3
"1589","530050114023006",3
"1590","530050114024000",3
"1591","530050114024004",0
"1592","530050114024008",2
"1593","530050114024011",2
"1594","530050114024013",0
"1595","530050114025000",4
"1596","530050114025001",0
"1597","530050114025009",0
"1598","530050114025012",2
"1599","530050114025013",1
"1600","530050114025018",1
"1601","530050114025019",3
"1602","530050114025020",4
"1603","530050115011007",0
"1604","530050115011010",7
"1605","530050115011013",2
"1606","530050115011014",0
"1607","530050115011015",1
"1608","530050115011022",0
"1609","530050115011023",0
"1610","530050115011026",12
"1611","530050115011028",4
"1612","530050115011029",1
"1613","530050115011031",0
"1614","530050115011037",30
"1615","530050115011039",1
"1616","530050115011042",0
"1617","530050115011045",0
"1618","530050115012002",0
"1619","530050115012003",2
"1620","530050115012004",31
"1621","530050115012005",9
"1622","530050115012008",2
"1623","530050115012010",1
"1624","530050115012012",0
"1625","530050115012015",5
"1626","530050115012016",7
"1627","530050115012019",4
"1628","530050115012026",2
"1629","530050115012027",3
"1630","530050115012031",2
"1631","530050115013006",1
"1632","530050115013008",11
"1633","530050115013009",3
"1634","530050115013010",0
"1635","530050115013011",3
"1636","530050115013014",7
"1637","530050115013015",0
"1638","530050115013018",1
"1639","530050115013022",0
"1640","530050115013032",1
"1641","530050115013035",4
"1642","530050115013036",0
"1643","530050115013037",2
"1644","530050115013042",2
"1645","530050115014000",2
"1646","530050115014002",0
"1647","530050115014004",2
"1648","530050115014006",0
"1649","530050115014007",2
"1650","530050115014014",3
"1651","530050115014015",0
"1652","530050115014019",2
"1653","530050115014020",1
"1654","530050115014021",1
"1655","530050115014023",1
"1656","530050115014024",1
"1657","530050115014026",1
"1658","530050115014027",0
"1659","530050115015004",0
"1660","530050115015005",0
"1661","530050115015011",0
"1662","530050115015012",0
"1663","530050115015020",0
"1664","530050115015022",2
"1665","530050115015026",1
"1666","530050115031003",2
"1667","530050115031004",3
"1668","530050115031005",0
"1669","530050115031007",1
"1670","530050115031008",0
"1671","530050115031009",0
"1672","530050115031011",10
"1673","530050115031016",0
"1674","530050115031018",0
"1675","530050115031021",1
"1676","530050115031028",2
"1677","530050115031029",1
"1678","530050115031039",1
"1679","530050115031041",2
"1680","530050115032001",1
"1681","530050115032006",0
"1682","530050115032011",4
"1683","530050115032013",0
"1684","530050115032016",1
"1685","530050115032022",0
"1686","530050115032023",0
"1687","530050115032028",1
"1688","530050115032029",0
"1689","530050115032031",0
"1690","530050115033000",2
"1691","530050115033001",0
"1692","530050115033005",1
"1693","530050115033007",0
"1694","530050115033009",1
"1695","530050115033012",0
"1696","530050115033017",1
